symbol,close,date
MSFT,24.780001000000002,2010-09-24
MSFT,24.73,2010-09-27
MSFT,24.68,2010-09-28
MSFT,24.5,2010-09-29
MSFT,24.49,2010-09-30
MSFT,24.379998999999998,2010-10-01
MSFT,23.91,2010-10-04
MSFT,24.35,2010-10-05
MSFT,24.43,2010-10-06
MSFT,24.530001000000002,2010-10-07
MSFT,24.57,2010-10-08
MSFT,24.59,2010-10-11
MSFT,24.83,2010-10-12
MSFT,25.34,2010-10-13
MSFT,25.23,2010-10-14
MSFT,25.540001,2010-10-15
MSFT,25.82,2010-10-18
MSFT,25.1,2010-10-19
MSFT,25.309998999999998,2010-10-20
MSFT,25.42,2010-10-21
MSFT,25.379998999999998,2010-10-22
MSFT,25.190001000000002,2010-10-25
MSFT,25.9,2010-10-26
MSFT,26.049999,2010-10-27
MSFT,26.280001000000002,2010-10-28
MSFT,26.67,2010-10-29
MSFT,26.950001,2010-11-01
MSFT,27.389999,2010-11-02
MSFT,27.030001000000002,2010-11-03
MSFT,27.139999,2010-11-04
MSFT,26.85,2010-11-05
MSFT,26.809998999999998,2010-11-08
MSFT,26.950001,2010-11-09
MSFT,26.940001000000002,2010-11-10
MSFT,26.68,2010-11-11
MSFT,26.27,2010-11-12
MSFT,26.200001,2010-11-15
MSFT,25.809998999999998,2010-11-16
MSFT,25.57,2010-11-17
MSFT,25.84,2010-11-18
MSFT,25.690001000000002,2010-11-19
MSFT,25.73,2010-11-22
MSFT,25.120001000000002,2010-11-23
MSFT,25.370001000000002,2010-11-24
MSFT,25.25,2010-11-26
MSFT,25.309998999999998,2010-11-29
MSFT,25.26,2010-11-30
MSFT,26.040001,2010-12-01
MSFT,26.889999,2010-12-02
MSFT,27.02,2010-12-03
MSFT,26.84,2010-12-06
MSFT,26.870001000000002,2010-12-07
MSFT,27.23,2010-12-08
MSFT,27.08,2010-12-09
MSFT,27.34,2010-12-10
MSFT,27.25,2010-12-13
MSFT,27.620001000000002,2010-12-14
MSFT,27.85,2010-12-15
MSFT,27.99,2010-12-16
MSFT,27.9,2010-12-17
MSFT,27.809998999999998,2010-12-20
MSFT,28.07,2010-12-21
MSFT,28.190001000000002,2010-12-22
MSFT,28.299999,2010-12-23
MSFT,28.07,2010-12-27
MSFT,28.01,2010-12-28
MSFT,27.969998999999998,2010-12-29
MSFT,27.85,2010-12-30
MSFT,27.91,2010-12-31
MSFT,27.98,2011-01-03
MSFT,28.09,2011-01-04
MSFT,28.0,2011-01-05
MSFT,28.82,2011-01-06
MSFT,28.6,2011-01-07
MSFT,28.219998999999998,2011-01-10
MSFT,28.110001,2011-01-11
MSFT,28.549999,2011-01-12
MSFT,28.190001000000002,2011-01-13
MSFT,28.299999,2011-01-14
MSFT,28.66,2011-01-18
MSFT,28.469998999999998,2011-01-19
MSFT,28.35,2011-01-20
MSFT,28.02,2011-01-21
MSFT,28.379998999999998,2011-01-24
MSFT,28.450001,2011-01-25
MSFT,28.780001000000002,2011-01-26
MSFT,28.870001000000002,2011-01-27
MSFT,27.75,2011-01-28
MSFT,27.73,2011-01-31
MSFT,27.99,2011-02-01
MSFT,27.940001000000002,2011-02-02
MSFT,27.65,2011-02-03
MSFT,27.77,2011-02-04
MSFT,28.200001,2011-02-07
MSFT,28.280001000000002,2011-02-08
MSFT,27.969998999999998,2011-02-09
MSFT,27.5,2011-02-10
MSFT,27.25,2011-02-11
MSFT,27.23,2011-02-14
MSFT,26.959999,2011-02-15
MSFT,27.02,2011-02-16
MSFT,27.209999,2011-02-17
MSFT,27.059998999999998,2011-02-18
MSFT,26.59,2011-02-22
MSFT,26.59,2011-02-23
MSFT,26.77,2011-02-24
MSFT,26.549999,2011-02-25
MSFT,26.58,2011-02-28
MSFT,26.16,2011-03-01
MSFT,26.08,2011-03-02
MSFT,26.200001,2011-03-03
MSFT,25.950001,2011-03-04
MSFT,25.719998999999998,2011-03-07
MSFT,25.91,2011-03-08
MSFT,25.889999,2011-03-09
MSFT,25.41,2011-03-10
MSFT,25.68,2011-03-11
MSFT,25.690001000000002,2011-03-14
MSFT,25.389999,2011-03-15
MSFT,24.790001,2011-03-16
MSFT,24.780001000000002,2011-03-17
MSFT,24.799999,2011-03-18
MSFT,25.33,2011-03-21
MSFT,25.299999,2011-03-22
MSFT,25.540001,2011-03-23
MSFT,25.809998999999998,2011-03-24
MSFT,25.620001000000002,2011-03-25
MSFT,25.41,2011-03-28
MSFT,25.49,2011-03-29
MSFT,25.610001,2011-03-30
MSFT,25.389999,2011-03-31
MSFT,25.48,2011-04-01
MSFT,25.549999,2011-04-04
MSFT,25.780001000000002,2011-04-05
MSFT,26.15,2011-04-06
MSFT,26.200001,2011-04-07
MSFT,26.07,2011-04-08
MSFT,25.98,2011-04-11
MSFT,25.639999,2011-04-12
MSFT,25.629998999999998,2011-04-13
MSFT,25.42,2011-04-14
MSFT,25.370001000000002,2011-04-15
MSFT,25.08,2011-04-18
MSFT,25.15,2011-04-19
MSFT,25.76,2011-04-20
MSFT,25.52,2011-04-21
MSFT,25.610001,2011-04-25
MSFT,26.190001000000002,2011-04-26
MSFT,26.379998999999998,2011-04-27
MSFT,26.709999,2011-04-28
MSFT,25.92,2011-04-29
MSFT,25.66,2011-05-02
MSFT,25.809998999999998,2011-05-03
MSFT,26.059998999999998,2011-05-04
MSFT,25.790001,2011-05-05
MSFT,25.870001000000002,2011-05-06
MSFT,25.83,2011-05-09
MSFT,25.67,2011-05-10
MSFT,25.360001,2011-05-11
MSFT,25.32,2011-05-12
MSFT,25.030001000000002,2011-05-13
MSFT,24.57,2011-05-16
MSFT,24.52,2011-05-17
MSFT,24.690001000000002,2011-05-18
MSFT,24.719998999999998,2011-05-19
MSFT,24.49,2011-05-20
MSFT,24.17,2011-05-23
MSFT,24.15,2011-05-24
MSFT,24.190001000000002,2011-05-25
MSFT,24.67,2011-05-26
MSFT,24.76,2011-05-27
MSFT,25.01,2011-05-31
MSFT,24.43,2011-06-01
MSFT,24.219998999999998,2011-06-02
MSFT,23.91,2011-06-03
MSFT,24.01,2011-06-06
MSFT,24.059998999999998,2011-06-07
MSFT,23.940001000000002,2011-06-08
MSFT,23.959999,2011-06-09
MSFT,23.709999,2011-06-10
MSFT,24.040001,2011-06-13
MSFT,24.219998999999998,2011-06-14
MSFT,23.74,2011-06-15
MSFT,24.0,2011-06-16
MSFT,24.26,2011-06-17
MSFT,24.469998999999998,2011-06-20
MSFT,24.76,2011-06-21
MSFT,24.65,2011-06-22
MSFT,24.629998999999998,2011-06-23
MSFT,24.299999,2011-06-24
MSFT,25.200001,2011-06-27
MSFT,25.799999,2011-06-28
MSFT,25.620001000000002,2011-06-29
MSFT,26.0,2011-06-30
MSFT,26.02,2011-07-01
MSFT,26.030001000000002,2011-07-05
MSFT,26.33,2011-07-06
MSFT,26.77,2011-07-07
MSFT,26.92,2011-07-08
MSFT,26.629998999999998,2011-07-11
MSFT,26.540001,2011-07-12
MSFT,26.629998999999998,2011-07-13
MSFT,26.469998999999998,2011-07-14
MSFT,26.780001000000002,2011-07-15
MSFT,26.59,2011-07-18
MSFT,27.540001,2011-07-19
MSFT,27.059998999999998,2011-07-20
MSFT,27.1,2011-07-21
MSFT,27.530001000000002,2011-07-22
MSFT,27.91,2011-07-25
MSFT,28.08,2011-07-26
MSFT,27.33,2011-07-27
MSFT,27.719998999999998,2011-07-28
MSFT,27.4,2011-07-29
MSFT,27.27,2011-08-01
MSFT,26.799999,2011-08-02
MSFT,26.92,2011-08-03
MSFT,25.940001000000002,2011-08-04
MSFT,25.68,2011-08-05
MSFT,24.48,2011-08-08
MSFT,25.58,2011-08-09
MSFT,24.200001,2011-08-10
MSFT,25.190001000000002,2011-08-11
MSFT,25.1,2011-08-12
MSFT,25.51,2011-08-15
MSFT,25.35,2011-08-16
MSFT,25.25,2011-08-17
MSFT,24.67,2011-08-18
MSFT,24.049999,2011-08-19
MSFT,23.98,2011-08-22
MSFT,24.719998999999998,2011-08-23
MSFT,24.9,2011-08-24
MSFT,24.57,2011-08-25
MSFT,25.25,2011-08-26
MSFT,25.84,2011-08-29
MSFT,26.23,2011-08-30
MSFT,26.6,2011-08-31
MSFT,26.209999,2011-09-01
MSFT,25.799999,2011-09-02
MSFT,25.51,2011-09-06
MSFT,26.0,2011-09-07
MSFT,26.219998999999998,2011-09-08
MSFT,25.74,2011-09-09
MSFT,25.889999,2011-09-12
MSFT,26.040001,2011-09-13
MSFT,26.5,2011-09-14
MSFT,26.99,2011-09-15
MSFT,27.120001000000002,2011-09-16
MSFT,27.209999,2011-09-19
MSFT,26.98,2011-09-20
MSFT,25.99,2011-09-21
MSFT,25.059998999999998,2011-09-22
MSFT,25.059998999999998,2011-09-23
MSFT,25.440001000000002,2011-09-26
MSFT,25.67,2011-09-27
MSFT,25.58,2011-09-28
MSFT,25.450001,2011-09-29
MSFT,24.889999,2011-09-30
MSFT,24.530001000000002,2011-10-03
MSFT,25.34,2011-10-04
MSFT,25.889999,2011-10-05
MSFT,26.34,2011-10-06
MSFT,26.25,2011-10-07
MSFT,26.940001000000002,2011-10-10
MSFT,27.0,2011-10-11
MSFT,26.959999,2011-10-12
MSFT,27.18,2011-10-13
MSFT,27.27,2011-10-14
MSFT,26.98,2011-10-17
MSFT,27.309998999999998,2011-10-18
MSFT,27.129998999999998,2011-10-19
MSFT,27.040001,2011-10-20
MSFT,27.16,2011-10-21
MSFT,27.190001000000002,2011-10-24
MSFT,26.809998999999998,2011-10-25
MSFT,26.59,2011-10-26
MSFT,27.25,2011-10-27
MSFT,26.98,2011-10-28
MSFT,26.629998999999998,2011-10-31
MSFT,25.99,2011-11-01
MSFT,26.01,2011-11-02
MSFT,26.530001000000002,2011-11-03
MSFT,26.25,2011-11-04
MSFT,26.799999,2011-11-07
MSFT,27.16,2011-11-08
MSFT,26.200001,2011-11-09
MSFT,26.280001000000002,2011-11-10
MSFT,26.91,2011-11-11
MSFT,26.76,2011-11-14
MSFT,26.74,2011-11-15
MSFT,26.07,2011-11-16
MSFT,25.540001,2011-11-17
MSFT,25.299999,2011-11-18
MSFT,25.0,2011-11-21
MSFT,24.790001,2011-11-22
MSFT,24.469998999999998,2011-11-23
MSFT,24.299999,2011-11-25
MSFT,24.870001000000002,2011-11-28
MSFT,24.84,2011-11-29
MSFT,25.58,2011-11-30
MSFT,25.280001000000002,2011-12-01
MSFT,25.219998999999998,2011-12-02
MSFT,25.700001,2011-12-05
MSFT,25.66,2011-12-06
MSFT,25.6,2011-12-07
MSFT,25.4,2011-12-08
MSFT,25.700001,2011-12-09
MSFT,25.51,2011-12-12
MSFT,25.76,2011-12-13
MSFT,25.59,2011-12-14
MSFT,25.559998999999998,2011-12-15
MSFT,26.0,2011-12-16
MSFT,25.530001000000002,2011-12-19
MSFT,26.030001000000002,2011-12-20
MSFT,25.76,2011-12-21
MSFT,25.809998999999998,2011-12-22
MSFT,26.030001000000002,2011-12-23
MSFT,26.040001,2011-12-27
MSFT,25.82,2011-12-28
MSFT,26.02,2011-12-29
MSFT,25.959999,2011-12-30
MSFT,26.77,2012-01-03
MSFT,27.4,2012-01-04
MSFT,27.68,2012-01-05
MSFT,28.110001,2012-01-06
MSFT,27.74,2012-01-09
MSFT,27.84,2012-01-10
MSFT,27.719998999999998,2012-01-11
MSFT,28.0,2012-01-12
MSFT,28.25,2012-01-13
MSFT,28.26,2012-01-17
MSFT,28.23,2012-01-18
MSFT,28.120001000000002,2012-01-19
MSFT,29.709999,2012-01-20
MSFT,29.73,2012-01-23
MSFT,29.34,2012-01-24
MSFT,29.559998999999998,2012-01-25
MSFT,29.5,2012-01-26
MSFT,29.23,2012-01-27
MSFT,29.610001,2012-01-30
MSFT,29.530001000000002,2012-01-31
MSFT,29.889999,2012-02-01
MSFT,29.950001,2012-02-02
MSFT,30.24,2012-02-03
MSFT,30.200001,2012-02-06
MSFT,30.35,2012-02-07
MSFT,30.66,2012-02-08
MSFT,30.77,2012-02-09
MSFT,30.5,2012-02-10
MSFT,30.58,2012-02-13
MSFT,30.25,2012-02-14
MSFT,30.049999,2012-02-15
MSFT,31.290001,2012-02-16
MSFT,31.25,2012-02-17
MSFT,31.440001000000002,2012-02-21
MSFT,31.27,2012-02-22
MSFT,31.370001000000002,2012-02-23
MSFT,31.48,2012-02-24
MSFT,31.35,2012-02-27
MSFT,31.870001000000002,2012-02-28
MSFT,31.74,2012-02-29
MSFT,32.290001000000004,2012-03-01
MSFT,32.080002,2012-03-02
MSFT,31.799999,2012-03-05
MSFT,31.559998999999998,2012-03-06
MSFT,31.84,2012-03-07
MSFT,32.009997999999996,2012-03-08
MSFT,31.99,2012-03-09
MSFT,32.040001000000004,2012-03-12
MSFT,32.669998,2012-03-13
MSFT,32.77,2012-03-14
MSFT,32.849998,2012-03-15
MSFT,32.599998,2012-03-16
MSFT,32.200001,2012-03-19
MSFT,31.99,2012-03-20
MSFT,31.91,2012-03-21
MSFT,32.0,2012-03-22
MSFT,32.009997999999996,2012-03-23
MSFT,32.59,2012-03-26
MSFT,32.52,2012-03-27
MSFT,32.189999,2012-03-28
MSFT,32.119999,2012-03-29
MSFT,32.259997999999996,2012-03-30
MSFT,32.290001000000004,2012-04-02
MSFT,31.940001000000002,2012-04-03
MSFT,31.209999,2012-04-04
MSFT,31.52,2012-04-05
MSFT,31.1,2012-04-09
MSFT,30.469998999999998,2012-04-10
MSFT,30.35,2012-04-11
MSFT,30.98,2012-04-12
MSFT,30.809998999999998,2012-04-13
MSFT,31.08,2012-04-16
MSFT,31.440001000000002,2012-04-17
MSFT,31.139999,2012-04-18
MSFT,31.01,2012-04-19
MSFT,32.419998,2012-04-20
MSFT,32.119999,2012-04-23
MSFT,31.92,2012-04-24
MSFT,32.200001,2012-04-25
MSFT,32.110001000000004,2012-04-26
MSFT,31.98,2012-04-27
MSFT,32.02,2012-04-30
MSFT,32.009997999999996,2012-05-01
MSFT,31.799999,2012-05-02
MSFT,31.76,2012-05-03
MSFT,30.98,2012-05-04
MSFT,30.65,2012-05-07
MSFT,30.5,2012-05-08
MSFT,30.76,2012-05-09
MSFT,30.74,2012-05-10
MSFT,31.16,2012-05-11
MSFT,30.68,2012-05-14
MSFT,30.209999,2012-05-15
MSFT,29.9,2012-05-16
MSFT,29.719998999999998,2012-05-17
MSFT,29.27,2012-05-18
MSFT,29.75,2012-05-21
MSFT,29.76,2012-05-22
MSFT,29.110001,2012-05-23
MSFT,29.07,2012-05-24
MSFT,29.059998999999998,2012-05-25
MSFT,29.559998999999998,2012-05-29
MSFT,29.34,2012-05-30
MSFT,29.190001000000002,2012-05-31
MSFT,28.450001,2012-06-01
MSFT,28.549999,2012-06-04
MSFT,28.51,2012-06-05
MSFT,29.35,2012-06-06
MSFT,29.23,2012-06-07
MSFT,29.65,2012-06-08
MSFT,28.9,2012-06-11
MSFT,29.290001,2012-06-12
MSFT,29.129998999999998,2012-06-13
MSFT,29.34,2012-06-14
MSFT,30.02,2012-06-15
MSFT,29.84,2012-06-18
MSFT,30.700001,2012-06-19
MSFT,30.93,2012-06-20
MSFT,30.139999,2012-06-21
MSFT,30.700001,2012-06-22
MSFT,29.870001000000002,2012-06-25
MSFT,30.02,2012-06-26
MSFT,30.17,2012-06-27
MSFT,29.91,2012-06-28
MSFT,30.59,2012-06-29
MSFT,30.559998999999998,2012-07-02
MSFT,30.76,2012-07-03
MSFT,30.700001,2012-07-05
MSFT,30.190001000000002,2012-07-06
MSFT,30.0,2012-07-09
MSFT,29.74,2012-07-10
MSFT,29.299999,2012-07-11
MSFT,28.629998999999998,2012-07-12
MSFT,29.389999,2012-07-13
MSFT,29.440001000000002,2012-07-16
MSFT,29.66,2012-07-17
MSFT,30.450001,2012-07-18
MSFT,30.67,2012-07-19
MSFT,30.120001000000002,2012-07-20
MSFT,29.280001000000002,2012-07-23
MSFT,29.15,2012-07-24
MSFT,28.83,2012-07-25
MSFT,29.16,2012-07-26
MSFT,29.76,2012-07-27
MSFT,29.639999,2012-07-30
MSFT,29.469998999999998,2012-07-31
MSFT,29.41,2012-08-01
MSFT,29.190001000000002,2012-08-02
MSFT,29.75,2012-08-03
MSFT,29.950001,2012-08-06
MSFT,30.26,2012-08-07
MSFT,30.33,2012-08-08
MSFT,30.5,2012-08-09
MSFT,30.42,2012-08-10
MSFT,30.389999,2012-08-13
MSFT,30.129998999999998,2012-08-14
MSFT,30.200001,2012-08-15
MSFT,30.780001000000002,2012-08-16
MSFT,30.9,2012-08-17
MSFT,30.74,2012-08-20
MSFT,30.799999,2012-08-21
MSFT,30.540001,2012-08-22
MSFT,30.26,2012-08-23
MSFT,30.559998999999998,2012-08-24
MSFT,30.690001000000002,2012-08-27
MSFT,30.629998999999998,2012-08-28
MSFT,30.65,2012-08-29
MSFT,30.32,2012-08-30
MSFT,30.82,2012-08-31
MSFT,30.389999,2012-09-04
MSFT,30.389999,2012-09-05
MSFT,31.35,2012-09-06
MSFT,30.950001,2012-09-07
MSFT,30.719998999999998,2012-09-10
MSFT,30.790001,2012-09-11
MSFT,30.780001000000002,2012-09-12
MSFT,30.940001000000002,2012-09-13
MSFT,31.209999,2012-09-14
MSFT,31.209999,2012-09-17
MSFT,31.18,2012-09-18
MSFT,31.049999,2012-09-19
MSFT,31.450001,2012-09-20
MSFT,31.190001000000002,2012-09-21
MSFT,30.780001000000002,2012-09-24
MSFT,30.389999,2012-09-25
MSFT,30.17,2012-09-26
MSFT,30.16,2012-09-27
MSFT,29.76,2012-09-28
MSFT,29.49,2012-10-01
MSFT,29.66,2012-10-02
MSFT,29.860001,2012-10-03
MSFT,30.030001000000002,2012-10-04
MSFT,29.85,2012-10-05
MSFT,29.780001000000002,2012-10-08
MSFT,29.280001000000002,2012-10-09
MSFT,28.98,2012-10-10
MSFT,28.950001,2012-10-11
MSFT,29.200001,2012-10-12
MSFT,29.51,2012-10-15
MSFT,29.49,2012-10-16
MSFT,29.59,2012-10-17
MSFT,29.5,2012-10-18
MSFT,28.639999,2012-10-19
MSFT,28.0,2012-10-22
MSFT,28.049999,2012-10-23
MSFT,27.9,2012-10-24
MSFT,27.879998999999998,2012-10-25
MSFT,28.209999,2012-10-26
MSFT,28.540001,2012-10-31
MSFT,29.52,2012-11-01
MSFT,29.5,2012-11-02
MSFT,29.629998999999998,2012-11-05
MSFT,29.860001,2012-11-06
MSFT,29.08,2012-11-07
MSFT,28.809998999999998,2012-11-08
MSFT,28.83,2012-11-09
MSFT,28.219998999999998,2012-11-12
MSFT,27.09,2012-11-13
MSFT,26.84,2012-11-14
MSFT,26.66,2012-11-15
MSFT,26.52,2012-11-16
MSFT,26.73,2012-11-19
MSFT,26.709999,2012-11-20
MSFT,26.950001,2012-11-21
MSFT,27.700001,2012-11-23
MSFT,27.389999,2012-11-26
MSFT,27.08,2012-11-27
MSFT,27.360001,2012-11-28
MSFT,26.950001,2012-11-29
MSFT,26.620001000000002,2012-11-30
MSFT,26.43,2012-12-03
MSFT,26.370001000000002,2012-12-04
MSFT,26.67,2012-12-05
MSFT,26.73,2012-12-06
MSFT,26.459999,2012-12-07
MSFT,26.940001000000002,2012-12-10
MSFT,27.32,2012-12-11
MSFT,27.24,2012-12-12
MSFT,27.110001,2012-12-13
MSFT,26.809998999999998,2012-12-14
MSFT,27.1,2012-12-17
MSFT,27.559998999999998,2012-12-18
MSFT,27.309998999999998,2012-12-19
MSFT,27.68,2012-12-20
MSFT,27.450001,2012-12-21
MSFT,27.059998999999998,2012-12-24
MSFT,26.860001,2012-12-26
MSFT,26.959999,2012-12-27
MSFT,26.549999,2012-12-28
MSFT,26.709999,2012-12-31
MSFT,27.620001000000002,2013-01-02
MSFT,27.25,2013-01-03
MSFT,26.74,2013-01-04
MSFT,26.690001000000002,2013-01-07
MSFT,26.549999,2013-01-08
MSFT,26.700001,2013-01-09
MSFT,26.459999,2013-01-10
MSFT,26.83,2013-01-11
MSFT,26.889999,2013-01-14
MSFT,27.209999,2013-01-15
MSFT,27.040001,2013-01-16
MSFT,27.25,2013-01-17
MSFT,27.25,2013-01-18
MSFT,27.15,2013-01-22
MSFT,27.610001,2013-01-23
MSFT,27.629998999999998,2013-01-24
MSFT,27.879998999999998,2013-01-25
MSFT,27.91,2013-01-28
MSFT,28.01,2013-01-29
MSFT,27.85,2013-01-30
MSFT,27.450001,2013-01-31
MSFT,27.93,2013-02-01
MSFT,27.440001000000002,2013-02-04
MSFT,27.5,2013-02-05
MSFT,27.34,2013-02-06
MSFT,27.280001000000002,2013-02-07
MSFT,27.549999,2013-02-08
MSFT,27.860001,2013-02-11
MSFT,27.879998999999998,2013-02-12
MSFT,28.030001000000002,2013-02-13
MSFT,28.040001,2013-02-14
MSFT,28.01,2013-02-15
MSFT,28.049999,2013-02-19
MSFT,27.870001000000002,2013-02-20
MSFT,27.49,2013-02-21
MSFT,27.76,2013-02-22
MSFT,27.370001000000002,2013-02-25
MSFT,27.370001000000002,2013-02-26
MSFT,27.809998999999998,2013-02-27
MSFT,27.799999,2013-02-28
MSFT,27.950001,2013-03-01
MSFT,28.15,2013-03-04
MSFT,28.35,2013-03-05
MSFT,28.09,2013-03-06
MSFT,28.139999,2013-03-07
MSFT,28.0,2013-03-08
MSFT,27.870001000000002,2013-03-11
MSFT,27.91,2013-03-12
MSFT,27.92,2013-03-13
MSFT,28.139999,2013-03-14
MSFT,28.040001,2013-03-15
MSFT,28.1,2013-03-18
MSFT,28.18,2013-03-19
MSFT,28.32,2013-03-20
MSFT,28.110001,2013-03-21
MSFT,28.25,2013-03-22
MSFT,28.16,2013-03-25
MSFT,28.16,2013-03-26
